User handle,Date of tweet,Tweet Data
nick_weid,03-04-2017,Good insights on geolocation & #IoT from @iotagenda. "Move your business in the right direction with geolocation..." http://internetofthingsagenda.techtarget.com/blog/IoT-Agenda/Move-your-business-in-the-right-direction-with-geolocation-mapping …pic.twitter.com/CKqOC7Ef5D
khalilgarland3,08-04-2017,better be careful about who you tell your business to..
ninaandtito,03-04-2017,Also from @business article: How the Trump campaign tried to suppress turnout of young women and black voters in Miami. pic.twitter.com/0yPgxXXBEX
LinkwayLive,03-04-2017,Moloney Securities Asset Management LLC Invests $1,680,000 in International Business Machines Corp. (IBM) http://ift.tt/2nZYTnC 
JustDontBugMe,11-04-2017,Mom: Who do you want to be when you grow up? 8: Famous. 10: No, 'cause famous people have no privacy & you'll know too much of my business.
TAMAHOOCHIE,08-04-2017,I woke up this morning GLOWINGGGG , that's what happens when you mind your Business and focus on YOU .
GinaTheSavage,08-04-2017,I promise you if ya mind ya business life a be better for you
developerlondon,03-04-2017,BI Developer - SQL and SSIS - Global Tech Business - London http://bit.ly/2oqsAir 
TrapStatOG,04-04-2017,I just smoke my weed & mind my business
CharlesGlassman,03-04-2017,In business, it’s actually a bad thing to be called smart - http://bit.ly/2nl82TL pic.twitter.com/EpTdwfXvXG
adampscampbell,06-04-2017,Inspired listening to @romanovsun share stories of purposeful aspiring collaborative approaches to leadership, business and society
Becky_Faith,03-04-2017,Politics is war. Politics is business. Business is politics. There are no walls between them any more. https://www.theguardian.com/politics/2017/apr/02/arron-banks-interview-brexit-ukip-far-right-trump-putin-russia …
yagirlren,03-04-2017,Lmfaoooo my momma was like "SEE PUTA?! WHETHER YOU LEAVE THE HOUSE FOR BUSINESS OR STAY HOME 24/7, YOU STILL GET CHEATED ON"
intherooms,03-04-2017,NA LIVE BUSINESS MEETING: Live Video NA BUSINESS meeting starts in 10 minutes! #recovery http://bit.ly/1HJjCM5 
KhanAmerKhan,11-04-2017,So all of sudden he became an Indian SPY? He was a business man some days back. Hypocrites & bloody liars pic.twitter.com/38XBfd2sH7
business,06-04-2017,Can this phone-size camera replace DSLRs? https://bloom.bg/2nLZ4QE pic.twitter.com/q9fjOFq1Vr
marshawright,08-04-2017,EVERY #ENTREPRENEUR & #SALES PRO KNOWS THIS WELL #business #marketing #lol #marketing #socialmediapic.twitter.com/JGuXY1hNRR
ppsshh_,10-04-2017,Keep my business to myself
CSArunagiri,04-04-2017,How to win at the sport of business by @mcuban is what everyone in their 20s without confidence should read.pic.twitter.com/6lGRxyyrQ3
juvefcdotcom,12-04-2017,Get your masters degree in Business on Wednesday Score against Barcelona on Tuesday 7 Days in the life of Giorgio Chiellini pic.twitter.com/d1OntbYKUo
utilitywiseplc,12-04-2017,Find out if you could be paying less for your business electricity and gas: http://hubs.ly/H070LQt0  #energysavingspic.twitter.com/nGNDIJ4zD9
StocksHighAlert,10-04-2017,Big News $SWHI SW Innovative Holdings, Inc. Details Business Strategy http://www.marketwired.com/press-release/sw-innovative-holdings-inc-details-business-strategy-2208616.htm … @BIGMONEYMIKE6 $ELED $BIEL $TRTC $AMRN $PTOIpic.twitter.com/Ay9HpkYD8T
MarMarWorld,03-04-2017,Finna Do Whats Best For Me & Better Myself Think Im Going Home Tonight Got To Handle Some Business.
DiamondandSilk,06-04-2017,Time 2 Stand w/ @POTUS & Trust the process. We Elected a Business Man not a Career Politician. Stop Looking 4 the same, the Game has Changed pic.twitter.com/GEWNw0PV0t
business,11-04-2017,Hungarian president signs law cracking down on foreign universities, sparking protests https://bloom.bg/2olw8zZ pic.twitter.com/DldFq1Q5wU
Lacoste_Bay67,05-04-2017,No one will ever understand why you fuck with someone so hard, but it's none of their business anyway
officialsahilg_,12-04-2017,don't post your business on social media and then get mad when people "get in it"
bdnews24,03-04-2017,YahooFinance: Saudi Aramco’s valuation could top $1 trillion https://yhoo.it/2mLZf1K  via Business … https://twitter.com/YahooFinance/status/848607221592322048 …
chynaw3,07-04-2017,Why Trump didn't just mind his business
business,06-04-2017,Wall Street has a WhatsApp secret - illegal texting is out of control https://bloom.bg/2oEqOKt pic.twitter.com/8jiimKGHqw
izwhiteley_,07-04-2017,Have no idea why people think its ok to get involved in other ppl business when they have no idea whats gone on. Its spiteful n uncalled for
business,04-04-2017,Israeli troops were stung in an operation carried out on Facebook by Hamas militants https://bloom.bg/2o5SmYF pic.twitter.com/pI6c8sbIVu
KwameTrump,11-04-2017,Kindly retweet please, not easy handling business a retweet will help boost my business. pic.twitter.com/yzVDqzjsmV
KennethHitchner,03-04-2017,9 Essential Elements Every Website Must Have http://dlvr.it/NnQzlB  #business #marketingpic.twitter.com/qQh5C2gb7l
TheBruceWilliam,06-04-2017,I don't like to talk about other people's business..... But I sure like listening to that shit.
PekkaPuhakka,03-04-2017,#TopStory #MobilePayments : All Business? Bitcoin is Becoming a Hobby for Exch… http://www.coindesk.com/business-bitcoin-becoming-hobby-exchange-employees/ …, see more http://tweetedtimes.com/v/1655?s=tnp 
timpviewdeca,03-04-2017,Take Risks on Your Business, Not Your Body http://ift.tt/2oNXH3J  #marketing #business
ellajannetides,04-04-2017,people need to mind they're own business
JayeJayeBee,05-04-2017,OUR relationship is OUR business
tigress_preety,12-04-2017,Ppl lets mind Our own business Let other Ppl live their own lives & just live Yours as well
Production_Jobs,03-04-2017,Production Operatives Production Operatives Due to new business, Robertson Recruitment are currently ...http://m.attb.co/summary/72498629 …
Deuce9Ballers,03-04-2017,Never Settle for anything but the best - @1stPhorm makes the Best Supplements in the business - https://1stPhorm.com 
delbari_sid,03-04-2017,Take Risks on Your Business, Not Your Body - Five ways to stay fit, healthy and happy in a stressful industry. http://ow.ly/bwJA50aAKQY 
marshawright,03-04-2017,It is REALLY not my business if you like/respect/despise me Actually what you think is not relevant!! I LOVE ME! #ThinkBIGSundayWithMarsha
nmitch,03-04-2017,Business news: 8 takeaways: Reading the fine print of White House financial disclosures http://ln.is/money.cnn.com/2017/0/5CXq5 …
Wallace_Tweets,03-04-2017,Mind Your Business 2017 https://twitter.com/_ree6three/status/848590167724216321 …
DavidKWilliams,10-04-2017,Why We Need Both Introverts And Extroverts In Business via @forbes http://www.forbes.com/sites/davidkwilliams/2017/04/10/why-we-need-both-introverts-and-extroverts-in-business/#24f282793ac6 … @fishbowl @7NonNegotiables @CAMfoundationFB
ComplexStyle,06-04-2017,How a 17-year-old created a business that resells up to $30,000 worth of Supreme a day: http://trib.al/yXQXPIg pic.twitter.com/FD7Rhwaq1u
MichaelRyne,03-04-2017,Can't wait to treat game #1 of 162 like it's Game 7 of the World Series for a few hours tonight. #OpeningDay is serious business. #FlyTheW
CashFlowDiary,03-04-2017,How To Get Started In Real Estate and Business #BizTip #Successhttp://bit.ly/1ycovyp 
OliveTonic,03-04-2017,Uh. Get paid. U know how many shit male Djs i've seen in my lifetime, who look like hobos while doing it. There's def diff standards 4...
TRISTANvsTEE,03-04-2017,Strolling the streets of Downtown #NewOrleans in the #Business District
TheDailyBunny,04-04-2017,Bunny's fur is business in the front, party in the back: http://dailybunny.org/2017/04/04/bunnys-fur-is-business-in-the-front-party-in-the-back/ …pic.twitter.com/SjqdiBnjUg
mbsmih,03-04-2017,Although #brand awareness is vital in #growing any #business, you don't have to use your valuable time. Contact... http://fb.me/1eAinLCk0 
RanaAmitendra,05-04-2017,#HCLILeaderTalks #CustomerExperience @hclscribes HCLhas BFSI practice on Consulting and Deployemnet of customer journey ,Business Process
norbertmercado,03-04-2017,How To Get Free Press For Your Freelance Business http://buff.ly/2oxYJBH pic.twitter.com/RG8CLoR1fl
Fiddleback,03-04-2017,Despite knowing all the business of everyone in the village, the home owner's agreement prevents you from saying anything to the police.
AdamJessop,03-04-2017,Andy introduced me to Oliver at i59 as his business partner. Just saying.
JosueRecruiter,03-04-2017,As Sunday's Season 7 Finale Nears, 'The Walking Dead's' Ratings Continue To Fall http://bit.ly/2nUhy4c  #Business
YoungSMEs,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets http://ift.tt/2oNOmJB 
BSAFunds,03-04-2017,.newtgingrich: "The GOP should bring up infrastructure first cause it's totally bipartisan." pic.twitter.com/7w9XgPerGS — FOX Business (FoxB…
simonemilasas,03-04-2017,Is it better to find our passion or have FUN in business?http://bit.ly/2kDq97H  #business #changeyourlifepic.twitter.com/I6UYQIass5
gabbyjolie,11-04-2017,Neat idea: stay in your own lane, mind your own business and worry about your own life
IoTRecruiting,12-04-2017,Great #Quote #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business #ArtificialIntelligence #DeepLearningpic.twitter.com/dNWgjj0Rbn
markethubio,03-04-2017,Business Owner? Need Leads? Get This FREE Twitter guide. https://go.markethub.io/the-ultimate-guide-to-generating-leads-on-twitter-sign-up?utm_source=twitter&utm_medium=general%20promo&utm_campaign=business%20owner%2C%20need%20leads2 … #SocialMedia #Marketingpic.twitter.com/ElMjaFJR6M
MACKabiVIPer42,03-04-2017,Ivanka Trump and Jared Kushner Still Benefiting From Business Empire, Filings Show https://nyti.ms/2nFveOh 
ArtVandelay____,12-04-2017,@KillerMike .......HEAR WHAT I SAY. WE ARE THE BUSINESS TODAY FXCK SH!T IS FINISHED TODAY!
ronkelawal,03-04-2017,New Business Video: How To Use Social Media Without Losing Your Mind! WATCH and SHARE: https://youtu.be/rCnQpZ-EXH4 pic.twitter.com/gCpfxE7ozD
Obeywenger,03-04-2017,AMG business all the way people #VGMAs
LeeJCarey,03-04-2017,Ottawa Small Business Association, http://www.sba-canada.ca  Business Owner Network
DeepLearn007,09-04-2017,An Agenda for future global business - invest more in people to enable participation #AI #Fintech #blockchain #tech https://www.bcg.com/publications/2017/strategy-agenda-for-future-global-business.aspx?linkId=36296297 …pic.twitter.com/F77l7IpA4B
bobbasingstoke,03-04-2017,We've had a busy week of #networking Join us next week & see how being part of our clubs can help your #business http://ow.ly/rWWg309ONQ5 
Sam___Hurley,10-04-2017,7 Ways Your Business Can Optimize for Mobile-Savvy Consumers ( #digitalmarketing via @Signority) >>>>>>> http://buff.ly/2kEdBw4 pic.twitter.com/D8pInkFRGF
yagirlren,03-04-2017,So my aunt always told my mama "it's your fault for getting cheated on, you always did business in LA. Obviously he had no other choice"
TradeHootz,11-04-2017,With customers using online search engines you must stand out in the crowd Google My Business http://bit.ly/2mlFeeJ  #internetmarketingpic.twitter.com/yDerB8HWVs
business,04-04-2017,Are we due for a recession? https://bloom.bg/2nT6rqi pic.twitter.com/6LjQ1KktBj
queeeen_vanilla,06-04-2017,I don't worry about nobody else I was taught to mind my business
HexTheWulf,03-04-2017,My dad manged to mod our PS Vitas. We're back in business baby!!
UhSoul,10-04-2017,we arguing? OUR BUSINESS. we having sex? OUR BUSINESS. we not on rn? OUR BUSINESS. we into it rn? OUR BUSINESS. keep your love life private.
Jamal_Fisher37,05-04-2017,When you don't tell people your business the stuff they assume is mind blowing
dylaneXOtilweod,04-04-2017,"how's uni?" why don't you mind your fucking business!!! pic.twitter.com/ONkzB96i77
xtools_at,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets #ecommerce #digitalhttp://bit.ly/2nxlVPO 
rodriiguez_00,03-04-2017,People can NEVER mind there own business .
melosity,03-04-2017,Here it is, fresh off the press. Talking about Melosity in Break The Business Podcast. Check it out and hit the retweet. https://twitter.com/ryankair/status/848613226455715840 …
Intermarketnews,03-04-2017,The smartphone is eventually going to die, and then things are going to get really crazy - Business Insider http://dlvr.it/NnQp7l 
ipfconline1,12-04-2017,The Anatomy of an #Entrepreneur: Learning - Listening - Passionate [Infographic] #Business #Startuppic.twitter.com/LCHSbN7ojF
OutcomeDigital,03-04-2017,6 tips for integrating your brand identity throughout your business - http://buff.ly/2opMpWQ pic.twitter.com/uj6ScqICWu
tadams4u,03-04-2017,10 Questions Local Small Business Owners Need to Ask about their businesses |https://wp.me/p71eVu-2b  | #smallbiz #localbiz #profits
itsMichelleBouh,04-04-2017,You order something online and the money is stripped from your account in seconds. You want a refund, now they chatting 7-10 business days
MeetAnimals,06-04-2017,Just a Mandarin Duckling Minding his own business. pic.twitter.com/2Ns9qRrXmP
babydollE___,09-04-2017,I learned to stay humble, Don't fuck with many, Keep my business to myself, Don't rush nothing, & whatever happens, just happens
EbaPrincess,12-04-2017,Nothing will bring you greater peace than minding your Own business. #MarvSquad
MarkBeacham,03-04-2017,Aviation: FARE DEAL: Virgin Atlantic Business Class Just $1151 Roundtrip!! http://ift.tt/2oy0FKy 
LabourEoin,05-04-2017,A good journalist would have spent their day investigating the business folk that accompanied Theresa May to Saudi Arabia. Any Arms Dealers?
kayyleyy16,11-04-2017,If I fwu.. You my business now. tf
WeStandToFight,03-04-2017,#RobotWars Apollo still have business with Sir Killalot...
Vikezmedia,12-04-2017,What To Do When Machines Do Everything https://www.forbes.com/sites/brucerogers/2017/04/06/what-to-do-when-machines-do-everything/ … #MachineLearning #ArtificialIntelligence #tech #business #Millennials #VIKEZpic.twitter.com/z3HVFRdbUh
