User handle,Date of tweet,Tweet Data
achirtavershima,03-04-2017,Small Business Expert Advice: When to Close Down Your Business http://dlvr.it/NnQtd4 
FbgSumz,03-04-2017,Idk bro i was just walking minding my business & then BOOM
_roseeyx,03-04-2017,lmao mind your business mfa
DanLHughes1,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets http://dlvr.it/NnQtDg pic.twitter.com/ZMpuzSkNfz
Defend_Trump,03-04-2017,President Trump Bringing Business Sense to White House http://buff.ly/2nf28En 
Ruubbenss,03-04-2017,Small Business Expert Advice: When to Close Down Your Business http://dlvr.it/NnQtPL 
artemis_clarke,03-04-2017,3 workforce management tools that can improve productivity http://www.techpageone.co.uk/business-uk-en/3-workforce-management-tools-can-improve-productivity/?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter … #productivity #business pic.twitter.com/T5xNDxe28Q
ChetanB,03-04-2017,15 Important Tips When Creating a New Website for #Business by @lesliemcdermidhttp://buff.ly/2ooEfhE 
CraigMcBreen,03-04-2017,Does your business need a marketing audit? try this....http://buff.ly/2oxEjZA pic.twitter.com/pYTyhRQMsP
evankirstel,03-04-2017,VMwareVoice: Maximize The Many Clouds Floating Around Your Business #business https://www.forbes.com/sites/vmware/2017/03/27/maximize-the-many-clouds-floating-around-your-business/ …
Scooblr,03-04-2017,Jeff Bezos on How To Start Up A Business http://Amazon.com  Founder & CEO Jeff Bezos talks about starting a business – MUST WATCH! Je…
nvramamoorthy,03-04-2017,Food Business Operator : Britannia Industries Product : Good Day Biscuit Issue : Thread found in Biscuit Consumer... http://fb.me/7KEOTjmiF 
PsioBlade,03-04-2017,"True...its not my business anyway..." she walked away but still keeping her guard on
JaxCoolStuff,03-04-2017,To get the highest price for a business, you need many buyers. A business broker is the best way to do this.
dinosaurpratt,03-04-2017,Is it eavesdropping if you're minding your own business and just happen to hear people talking
OneWomanShop,03-04-2017,Find out @heyamychick's top source of #business and project inquiries here: http://bit.ly/1Dmqrp6  #community #listbuilding
ShariMedini,03-04-2017,Four Easy Tools to Jumpstart Your Business - http://bit.ly/28V1kOc 
societyofleader,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets http://ift.tt/2oNOmJB  Entrepreneur
Danieseee,03-04-2017,"be black n mind ya business" https://twitter.com/_ree6three/status/848590167724216321 …
doryannelson,03-04-2017,That's what we in the business call...(removes glasses) "Playa Hatin". pic.twitter.com/VNO4kJxi8h
Steven_Clan,03-04-2017,we've been shite all season so this isn't shitting the bed it's business as usual.
GicAriana,03-04-2017,"The Canadian govt should be actively warning Canadian firms & investors about the risks of doing business in #Russia & w Russian firms"https://twitter.com/GicAriana/status/848610925993185282 …
OpRodeo_,03-04-2017,In a half-century, Angola Prison Rodeo has grown from a small event into a big business drawing thousands #OpRodeopic.twitter.com/Di9pQ4XvjR
LTVConf,03-04-2017,55% of participants have direct experience of growing a business beyond £100K annual revenue: http://jot.is/2mXdgXv pic.twitter.com/xLpURs9ugJ
Sir_Alex_Osho,03-04-2017,It's business fam The show is meant to make profit now https://twitter.com/a_gbu_na/status/848610556777046017 …
SusanBurnsLegal,03-04-2017,10 Tell-Tale Signs That Your Business Is Ready for Expansion http://bit.ly/1SXPlUP 
johnengle,03-04-2017,I love my friend Matthew Gonnering's (CEO of WIDEN) TedTalk about empathy in business and how employing people wi… https://www.youtube.com/watch?v=P147-dK4lhA …
kia_doesthemost,03-04-2017,I'm trying to see how y'all niggas be in designer clothes but have no car how that work ? or maybe I should just mind my business huh
seoauditguide,03-04-2017,6 Tips for Launching a Side Hustle or Side Business - https://www.seoauditguide.com/launching-a-side-business-tips/ …
KristinaDivine,03-04-2017,Need a boost ? Get noticed ! EVENTS : SHOWS: MUA: BUSINESS: ARTIST Promotions & MORE ! 5 pages… https://www.instagram.com/p/BSZN3CVlSit/ 
howardbank,03-04-2017,Your business needs a good checking account. We have good checking accounts. It's a match made in heaven! http://bit.ly/2kjTDGs 
iamkevin,03-04-2017,Small Business Expert Advice: When to Close Down Your Business http://ift.tt/2oO7GpO  #SocialMedia #DigitalMarketing
jigsawuk,03-04-2017,Looks the business mate. You do right to restrict the miles too
_Tuchie,03-04-2017,& you really just proved that you don't know how to mind your business. Bitch, kick rocks. https://twitter.com/tweetsfromshaun/status/848601801070964736 …
andsotowed,03-04-2017,|| Blog Business Takeover || Today is our last day of the blog business takeover, and the turn… https://www.instagram.com/p/BSZN2vXjvTR/ 
cleaningmktr,03-04-2017,If you're not getting results in your cleaning business, let's talk... @cleaningmktr (1) Cleaning Marketer - Photos http://bit.ly/2dCSxDW 
mbmigration,03-04-2017,Denmark repeats at the top in Forbes' annual Best Countries for Business. https://www.forbes.com/best-countries-for-business/list/ … via @forbes
vieriubita,03-04-2017,Automatic working system! Make money fast and easy! Have trust! It's a safe business! You obtain results immediately!http://succes58.fourfw.com pic.twitter.com/8Xrh7y4B18
cunninglyclever,03-04-2017,The fastest way to improve, your business, life or career? Read https://lnkd.in/eTahYPi  https://lnkd.in/eWDnckY 
Nato3x,03-04-2017,A man wit a plan, I ain't playing I'm bout business!
bouncehelp,03-04-2017,Lakeisha Hodge thanks for the follow! http://bit.ly/2aJvh4J  For Free #Business #Leads
RipollMateu,03-04-2017,We offer #legal #assistance regarding funds from other countries for investment in #real #estate and business http://ow.ly/HqV830aulfb pic.twitter.com/3KTHaATo2k
Deerfoot95,03-04-2017,Today's Last Mile Power Song; Taking Care Of Business by Bachman Turner Overdrive. #bqchat #rocknrun
VP,03-04-2017,On Monday, @POTUS and I met with woman small business owners to discuss how this administration plans to get America working again. pic.twitter.com/HcWznOCzFD
matdinho,03-04-2017,Business owner? Get your Qs answered from our expert advisors on @AIBBiz - live on Twitter Messenger from 8pm to 11pm tonight! #backedbyAIBpic.twitter.com/inTz4vUmLU
thesocialsharks,03-04-2017,Fertilise the roots, sew the seeds to reap the fruit. #business #businesstips #successtipspic.twitter.com/k5PiBvHtIs
Adiccion_Web,03-04-2017,RT Xpert_SM: Gain the knowledge necessary to grow your small business with these books: http://ow.ly/dgX230ahYia  #xpertSM #Socialmedia #Sma…
CNW1Peter410,03-04-2017,Free life changing Christian Business Scriptures: http://bit.ly/1prN4nJ  #jesus #devotions #christianbusinesspic.twitter.com/0Wi45jFFql
letssavebiz,03-04-2017,Business Coaching & Advice For Businesses & Charities | inspire2aspire http://crwd.fr/2lV2lyN 
BSTAIGalway,03-04-2017,Another Sunday, another night of @DragonsDenRTE. Such a great resource for business students. #lcbusiness #jcbusiness
edagoodman,03-04-2017,What it's really like to start a business at 50 plus http://buff.ly/2npFE3y  pic.twitter.com/WLMQIMswN9
666k9s,03-04-2017,Or his wife. What the he'll is going on in that marriage? Not really my business. They are a departure from GOP "family values" crap.
weareedifica,03-04-2017,CEOs: Disrupt your Business or Get Disrupted Chief Executive magazine http://back.ly/PHdWT pic.twitter.com/JPZTER0wRI
3210Ahsan,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets http://ift.tt/2oNOmJB 
jaymo007,03-04-2017,When @AJStylesOrg the best in the business hits this tonight it's game over. #p1 #stylesvsmcmahonpic.twitter.com/JiswdRWOas
CPastorelli44,03-04-2017,Misery Business by Paramore is still such a good song
pereira_one,03-04-2017,How To Use Facebook Chatbots to Market Your Business http://bit.ly/2oqA5pE  #SocialMedia #mentor2success
evideoagency,03-04-2017,Why efficient automation will not always be best for business | @Guardian http://buff.ly/2ooLHJu pic.twitter.com/UvzevYzDum
MLRPromotions,03-04-2017,Your #Business Promoted on Social Media, just £10 a Month or £99 for a Year at: http://mlrpromotions.com/social-media-marketing … #Startupspic.twitter.com/GFYqTd29Lt
SteveGrzanich,03-04-2017,We're close to seeing #retail bankruptcies pile up like they did during the financial crisis http://cnb.cx/2nrf36m  #economy #business
rpragana,03-04-2017,6 Business Buzzwords Have Just Been Added To The Dictionary - http://on.inc.com/2mLeyDa 
IngenicoNA,03-04-2017,WEBINAR: #Ingenico experts talk about how Pay-at-the-Table can benefit your business: http://hubs.ly/H06WQX20  #payments
1813Doncarlo,03-04-2017,Maybe, that's a question as long as we can't see his taxes. But that information's in his business/financial disclosure forms, also secret.
HON_JFD,03-04-2017,Q3 Yes, in both good and bad. The Webcomics business rests on the readers - they hold the power to make it awesome or awful #webcomicchat
SteveLoates,03-04-2017,Stop Wasting Time. Find The Best Social Media Channel For Your Business http://bit.ly/23oUwzu pic.twitter.com/IzLD0RmDfv
CanuckJeff,03-04-2017,The ban in Northern Ireland on purchasing sex... "has only driven the business further underground.” https://www.theguardian.com/society/2017/apr/02/northern-ireland-sex-worker-overturn-ban-hiring-escorts?CMP=share_btn_tw …
bengaliz,03-04-2017,Do the right thing. That's the mantra we need in business and, politics and life. https://twitter.com/venturevalkyrie/status/848542265014235136 …
AshbyEF,03-04-2017,This man puts big business first, and we should put Dems who vote for him out of office. #riezalvahttps://twitter.com/thehill/status/848607250407149570 …
amarimarx,03-04-2017,like mind your business
completetaxplus,03-04-2017,The Most and Least Tax-Friendly States for #Business #taxes #smallbiz http://www.msn.com/en-us/money/markets/the-most-and-least-tax-friendly-states-for-businesses/ar-BByZT4W …pic.twitter.com/8zt0tAERH9
PACITTIISRAWLEY,03-04-2017,+ we have the best Prospect In the business Jordan Devlin
ShayRey_,03-04-2017,Before the business, Theodore lenses Whole prescriptions, focus on the missions Intermission,… https://www.instagram.com/p/BSZNvM1hVpY/ 
SohlerSarah,03-04-2017,I wouldn't do well running a business. I stress when people ask me to work for them
carmelspice1964,03-04-2017,Advertise your business/product/service w/radio show that's rebroadcast on 4 radio stations & reaches ppl worldwide pic.twitter.com/qmUitNW8Op
BradKeshapitt,03-04-2017,No Parents now or ever ran any business of mine ever
canal_marketing,03-04-2017,#marketing Small Business Expert Advice: When to Close Down Your Business https://canalmarketing.wordpress.com/2017/04/02/marketing-small-business-expert-advice-when-to-close-down-your-business …
BrainSciencenew,03-04-2017,Business coach on facing workplace challenges: 'It's all about the mind-set' - Miami Herald http://dlvr.it/NnQsvD 
aphinion_phin,03-04-2017,I plan on using my business administration magic to accomplish that with as little normal-people-interaction as possible…
AgentsCircle,03-04-2017,Two heads are better than one - how a merger could boost your business: http://dld.bz/f2A74 
JoelBowerReal,03-04-2017,Hey #Entrepreneurs, do you love what you do? How has it helped your #business? http://bit.ly/2cdkndr  #entrepreneurlife #passion #success
ronfeir,03-04-2017,4 Ways to Capture More International Business via @nardotrealtor http://bit.ly/2mnj5A1  pic.twitter.com/Zp9wgpKUhU #realtor
CStInteractive,03-04-2017,FIND OUT HOW TO GET RICH OFF YOUR BUSINESS. THE INTERNET IS THE HOLY GRAIL! FOLLOW US NOW! http://on.fb.me/1bcO08i 
genevilleneuve,03-04-2017,http://www.lollydaskal.com/leadership/13-things-will-kill-great-leadership/ … by @LollyDaskal one of my favourite business and leadership writers and thought leaders
Greyhound2man,03-04-2017,Mind your own business My position is nothing to do with anyone but me. Cheeky cow.
DjMicSmith,03-04-2017,Business is business
FACEmafia,03-04-2017,Yea. Coffee is serious business
tyler_sheff,03-04-2017,Financial Independence-A Landlord's Perspective #RealEstate #Business http://bit.ly/1Rpvegl pic.twitter.com/wEk4cU3EFR
IntMktSuccess,03-04-2017,"The best way to prepare for life is to begin to live."-Elbert Hubbard #business #quotesforlife
KalidasC,03-04-2017,5 Must Have Business Plans https://rssfla.re/1202906/5-must-have-business-plans …
business,03-04-2017,How a Hillary superfan ended up inside Trump's Treasury https://bloom.bg/2oye7OL pic.twitter.com/ymeLAZEq5A
ClouDatAI,03-04-2017,cloudpsi : 5/6-7 Boston AI Big Data Cloud Boot Camp - http://eventbrite.com/e/boston-deep-learning-pb-scale-ai-big-data-cloud-boot-camp-build-operate-data-pipeline-data-lake-tickets-33366624472 … Foundations of Business : http://www.amazon.com/gp/product/1285193946/ref=as_li_tf_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=1285193946&linkCode=as2&tag=hardwaresoftw-20 …
vinviorel,03-04-2017,A very special system! http://bit.ly/1TdoPX5  Business in the entertainment industry! pic.twitter.com/ppaBTCWcFj
jamesburchill,03-04-2017,Have you booked your vendor table to showcase your #business? There's still time and tables available. http://SFNtradeshow.com/booking  #BurlONpic.twitter.com/31iWyjK38z
THeCHoSEN_ONe1_,03-04-2017,Yea lol, it makes me kinda sad sum times tho, churches really be in mess like that. It's like they've lost focus of God...it's business
Red9Nick,03-04-2017,Yep same here no such thing as proms back whem iwas at school a very crap disco if you were lucky none of this bloody limo business either
MrAsquith,03-04-2017,I run the most collaborative business coaching community on Earth. For the price of a gumball per day? No brainer. http://exex.link/2kAaszR 
