User handle,Date of tweet,Tweet Data
imdedewhoelse_,06-04-2017,fuck another nigga business ima mind my own..
MySweetiQ,03-04-2017,#LocalMarketing is important for your business. Here's why: http://bit.ly/2nk6EBL  #marketingguide #marketingexperts @CFAFranchisepic.twitter.com/4cDZX5kZba
aidcsa,11-04-2017,Our project manager publications, Kosheek Maharaj at a round table at the Gauteng-Bavaria Business Forum. #GBBFpic.twitter.com/TuLL3QqarK
CapitolGeisha,09-04-2017,How to Get Filthy Rich in Rising Asia Book: 78% Off http://capitolgeisha.com/2017/04/08/how-to-get-filthy-rich-in-rising-asia-book-78-off/ … - #Amazon #Books #Business #Deals #Discounts #Politics #Salespic.twitter.com/mnoXZUxT68
korejay,07-04-2017,4 years ago I started my business in a shoe box office 1 yr after we expanded to a bigger office, 2day we building our own studio! #Progresspic.twitter.com/TjycLOgSMG
LRCinfo,12-04-2017,Challenging Libor Scandal £10ph Min Wage Free School Meals Small Business Support RT if you think Jeremy & John are doing great pic.twitter.com/S08ntJU3Eo
futureof_work,03-04-2017,In Warehouses of the Future, Robots Do the Walking http://buff.ly/2ovMwh3  #futureofwork #automation via @business
aryaahmadi,12-04-2017,Tony giving Devin the business pic.twitter.com/MrdnUs1Dqi
abynaa_eryka,12-04-2017,Hi guys a friend of mine makes beautiful portraits.. you can contact him on +233240410330 ..please RT to help him grow his business pic.twitter.com/CUAeiIEAXe
CarolineWengel,10-04-2017,What a great Scottish Success Story: BrewDog sells 22% stake as business valued at £1bn http://imbibe.com/news-articles/beers/brewdog-sells-22-stake-as-business-valued-at-1bn/ … @tbascot @scotfooddrinkpic.twitter.com/9aVAXWlPrF
dejandersonn,03-04-2017,I rlly love when people think they know me and all my business PLEASE JUST MIND YOUR OWN
JupJobs,03-04-2017,British Airways is introducing business class on domestic flights - The Independent http://ift.tt/2nOGtWp  #ukjobs
AppToday,03-04-2017,Top #iPhone Business #Apps 41: SyncNotes+ Modern Text Editor from Qrayon, LLC -http://apple.co/2nLxrIk 
business,08-04-2017,Saudi Arabia’s foreign reserves are falling despite a rebound in oil prices https://bloom.bg/2nqP7vP pic.twitter.com/6inNSLqfY0
TJD8686,03-04-2017,if you don't think sports is a business then you're beyond help
heidijukes,05-04-2017,George Osborne family business 'has not paid corporation tax for seven years' http://www.independent.co.uk/news/uk/politics/george-osborne-receives-dividend-payment-from-family-business-that-pays-no-corporation-tax-a6873151.html …
joefro93,07-04-2017,if you curve me and your friend wants to fwm mind your business lol
VodafoneMusicGH,09-04-2017,AMG business! #VGMA2017pic.twitter.com/bbxMLLTwFo
postmaolne,07-04-2017,When you mind your own business there are never any issues.
lizzieDEEEE,03-04-2017,[Quick Tip] The first step to #SocialMedia #analytics success is to outline your business objectives or goals. pic.twitter.com/Ql0hLSYPbr
TYCASHH,03-04-2017,Remember when people get in your business it's because they're refusing to deal with themselves. Turn them over to #God
lexiiirudd,10-04-2017,confused why people don't know how to stay out of other people's business??????
JasmineStylesTV,03-04-2017,Oh they redeemed themselves in the stroll scene. Although the Lambdas and the pseudo-Ks need E like nobody's business. #BurningSands
business,10-04-2017,. @TonyRobbins says great leaders focus on others, not themselves https://www.bloomberg.com/news/videos/2017-04-07/tony-robbins-says-this-is-what-makes-a-great-leader-video …pic.twitter.com/HltudqoeMU
kurtlohmann,03-04-2017,Oversharing on Social Media? Business vs. Personal - Engaged Social Media https://goo.gl/bBGTtS   #socialmedia #smm #socialmediamarketing
SanOGram,06-04-2017,I mind my own business ... & focus on my own $$....
gorgeousmuva,05-04-2017,I swear Ugly People Do The Fucking Most , Like Damn Mind Yo Fucking Business Stop Worrying About Me & Mines
Drebae_,04-04-2017,Why can't stuff I order online come in like 30 minutes. Them 3-5 business days ain't coo. I be having shit to do. pic.twitter.com/yHvCRZruLl
dea_tabs,03-04-2017,Small Business Expert Advice: When to Close Down Your Business via B2Community http://bit.ly/2oqDi8p 
ashappeal,05-04-2017,People hate when you don't put your business all out there, they be struggling tryna put the pieces together keep trying.
Tracey_D,03-04-2017,Investing in yourself and in your business makes good sense, no matter how you choose to do it. Some advice for... http://fb.me/7UHkhEXD1 
J0EKAY,07-04-2017,rule #1 in business ~ never talk down to your customers, clients, or partners. without them.. you have no business.
enCloud9,03-04-2017,Are you ready to make your business more productive, intelligent, adaptable? #MSDYN365 http://ow.ly/RY3s307s4Ic pic.twitter.com/9gh5jj7no2
emabellaa_,10-04-2017,keeeep YOUR business private!!!!!
biiskit88,07-04-2017,If you aint fond of me thats your business
business,04-04-2017,Youth unemployment numbers show the euro-area recovery isn't working for everyone https://bloom.bg/2o3htLu pic.twitter.com/XNTa6ghQjN
Canada_Startups,06-04-2017,Thanks for the follow @rbenvin @meetLA! Let us know if you have questions about our Business Startup Portal http://www.canadastartups.org 
moyyqomohyg,03-04-2017,Teen gay boy wrestling video Pledges had no business in there unless it http://bit.ly/2nuxY0e 
smallbizemarket,05-04-2017,Set your alarm for @maysante #HR #Business insights @12pm Wednesday. Listen @ http://buff.ly/2o0jF6b  @businessradio1 @HiredThe @sue_staceypic.twitter.com/RTMHbtlrnz
KeyBaabe,04-04-2017,ALL Y'ALL BITCHES FAKE. How you go back talking to a bitch that put all yo business out & wanted to fight you?
ReeseBY,03-04-2017,How To Start A Virtual Assistant Business While Working Full-Time https://is.gd/Jqai9V  #virtualassistant #vatip
himanshu9869,12-04-2017,#SMBs #makeyourownlane #defstar5 #smallbiz 6 Reasons Why SMBs Need Digital Marketing to Grow Their Business - http://buff.ly/2p7D3MW pic.twitter.com/z89vAsYKlt
ChrisssssyV,12-04-2017,Minding my fuckn business. Ya digg
socialgonemobil,03-04-2017,To get rich never your risk your health.For it is the truth that health is the wealth #business- Not Just "America" https://goo.gl/yBU9t0 pic.twitter.com/xVJpof7zw9
Ryzenup,08-04-2017,Love or hate me if we do business I guarantee I stay loyal to you.
tk_zy,03-04-2017,I bet you can't sleep well when you have an unfinished business of retaliation.
Ken_Go_101,12-04-2017,Duck Tour Business Opportunity - https://goo.gl/i0aBVH  #Business #marketing #entrepreneur #USA #us #travel #startup #Miami #Florida #ebaypic.twitter.com/iSRcE6BfIa
toekneemontana_,03-04-2017,Lmao man, me and Destiny use to get into some mess we ain't have no business in every time were together
business,12-04-2017,There's another sign that Nike faces stronger competition from German rival https://bloom.bg/2oyFw5w pic.twitter.com/oFkoWnPiC4
Onision,10-04-2017,WHY CAN'T WE ALL JUST MIND OUR OWN BUSINESS? VIETNAM? IRAQ? LET'S NOT. THANKS. pic.twitter.com/SD3l3D2FsF
maroq,04-04-2017,By the way, I give out loans (no collateral/guarantor) to individuals, and also free business consulting/loans to businesses.
_TomiBravo,12-04-2017,how you a business major but can't mind ya business? https://twitter.com/jamir_russell/status/852024234645659648 …
brooklynprewett,06-04-2017,talking about me ain't gonna keep me from doing whatever it is you don't like, but minding ya business will keep you from noticing
DaShanneStokes,08-04-2017,Boycott and shut down everything GOP. There can be no business as usual with a fraud being investigated. #trumprussia #resist #trumpleaks
__thall,07-04-2017,stop shaming ppl for their decision to go/not go to college. everyone doesn't have the same goals or want the same things. mind ur business
JustinMihaly,12-04-2017,You'll be amazed at how much your business changes when you start viewing clients as part of your family instead of dollars
Bob_Staffford,03-04-2017,Should I Use My #Facebook Personal Page or My #Biz Page to promote my #Business? Tap Here http://bit.ly/2lGc0Wn  #Marketing #Brandingpic.twitter.com/k8DjsIZDRp
JobsMoGov,03-04-2017,JOB OPENING! Senior Business Analyst, IT MARYLAND HEIGHTS, MO https://app.jobs.mo.gov/jobseeker/jobemail.aspx?jo=3117017366 … #STLjobs #MOjobs
mssummerng,12-04-2017,I was in Milan for business with my family and Paris for vacation....... didn't know Yuri was there too...... this is a complete coincidence
businessbunker,06-04-2017,Tips on business networking from #BBunker Blog http://buff.ly/2oqaVas pic.twitter.com/Dx9wJFOpbD
PepperIt_Mktg,03-04-2017,Register for this special SEO training on April 11th. Empower yourself as a Business Owner & make SEO work! http://bit.ly/2obQb6J pic.twitter.com/ojI9W0Yfbl
MLB,07-04-2017,All business from Salvy. pic.twitter.com/f7d7F1SESj
lmfaolerner,03-04-2017,Here l am minding my own business and trying not to die from the flu and Jon just hands me Grayson and tells me he's had him all night so
Baruch_Labunski,10-04-2017,WOW @JohnMu @methode https://www.youtube.com/watch?v=CqdIUy5JF-E … you have to correct the false information. Google is not putting anyone out of business. @cnn
DrugsMedia,08-04-2017,She clearly trusted you and you go put her business out on twitter, you fake af. https://twitter.com/killer_kye/status/850317450738577409 …
aek440,03-04-2017,http://www.cloaklinks.com/join/alexcampain … Top 5 Small Business Ideas for Women
beatzzzzzzzzz,03-04-2017,They don't need to know all of my business
_chloemorton,04-04-2017,At this age you would think people would wise up and mind their own business. What the fuck is wrong with people talking shit nowadays
business,09-04-2017,After its worst peacetime attack, Sweden strikes a defiant tone https://bloom.bg/2od0bLC pic.twitter.com/j48utEvfmL
RadioMy,03-04-2017,Advice for growing chocolate business? via /r/Entrepreneur http://ift.tt/2n1yu9G 
business,10-04-2017,In less than a month, this currency has gone from being the best in the world to the worst https://bloom.bg/2oXUcsF pic.twitter.com/GECjs7Cn15
drboycewatkins1,04-04-2017,Choose life and business partners who make you better, not people who cause you to carry an unbearable load
HSBCUKBusiness,05-04-2017,We asked top entrepreneurs for the advice they wish they'd been given when starting out in business. #BritishEntrepreneurspic.twitter.com/OGsrw8YnpY
RacketOfficial,12-04-2017,#Vivegam area wise business to start in next few days.. Theatre owners,Distributors & Guest Appearance - @RamCinemaspic.twitter.com/3jCAFPjcbZ
Seb_Kos,11-04-2017,#OscarMunoz just resign if you can't properly handle business @united. #BoycottUnitedAirlines.
Lolabunnnz_,04-04-2017,S/o to the people who mind their own business daily, and work towards their goals.
IoTRecruiting,06-04-2017,Developing #Business Models for #IoT #Startups https://www.linkedin.com/pulse/developing-business-models-iot-startups-bill-mccabe … #AI #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #ARpic.twitter.com/AeGbkolTc3
CherylSnapp,10-04-2017,By @DavidKWilliams - I agree!https://www.forbes.com/sites/davidkwilliams/2017/04/10/why-we-need-both-introverts-and-extroverts-in-business/#43d6ba2e3ac6 …
Cc77255381,07-04-2017,Alternatives to Abortion Minding your dam business! Men should worry about themselves! Let women deal with their own bodies!
AllKeralaSFC,03-04-2017,#Ayan Kerala Business Rights - 80Lakhs Gross - 4.35cr Share - 1.75cr #BlockBuster #8YearsOfAyanpic.twitter.com/VIRbElGrZH
MissRBaller,11-04-2017,I'm always voting on twitter polls that I have no business being apart of. I just wanna see what the majority of people are voting for
IoTRecruiting,11-04-2017,How to Nail your #InternetOfThings Interview https://www.linkedin.com/pulse/how-nail-your-internet-things-interview-bill-mccabe … #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #Cognitive #Business pic.twitter.com/1JRzQb5bTe
MBLNetwork,03-04-2017,MBL Live! Broadcast TONIGHT 630PM EST | Week 4 Jaguars vs Chiefs | Play by Play! #FranchiseNation #Madden17 "The Best In The Business" pic.twitter.com/g8VsdKe3Bq
KeelinMcafee,03-04-2017,I wish everyone would stay in their own business and not assume things by looks people are crazy
damyantiwrites,03-04-2017,The business of writing in a globalized world that is mostly local... #asmsg #amwriting #finance http://goo.gl/IZJFZa  via @Hans_Hirschi
HackneyAbbott,11-04-2017,Late payments problem for small business. Small firms wait 72 days to be paid. Big corporations wait 48 days. Labour will act #latepayments
somalijawn,04-04-2017,tell that cashier to stop holding up the line and mind their business. https://twitter.com/cnn/status/849071779519901696 …
_Badassiee,11-04-2017,Drink lemon water, and mind your business
investfcowards,03-04-2017,Ok cool thank you if you ever need help building your personal or business brand. Message me! #the30ygrindhttps://twitter.com/thomaslvaughn/status/848614835181031426 …
petterkamau,08-04-2017,Drinking beer while talking business BEERSHARA
saulkayebusines,03-04-2017,THX for following @RubenOrozcoHere's some free video training to get 100 affiliates in your business http://bit.ly/2bAVEgE 
emmieisfat,08-04-2017,You could wake up everyday and mind your own business, but ppl will still try to find a way to include you in their bullshit. I am tired.
officialyunglo,03-04-2017,So I'm having a hard time deciding on how I wanna design my 2017 summer business card .... I do graphics... http://fb.me/Fo7EJhQ1 
quinnnn_,05-04-2017,if i wanna put every last feeling on my twitter that's my business , get over it or stay off my page.
